clip_name,n_annotators,video_id,embed_code,youtube_url,descriptions,interest,alarm,confusion,understanding,frustration,relief,sorrow,joy,anger,gratitude,fear,hope,boredom,surprise,disgust,desire
anim_cozmosings_getin_01,2,645,77DmrZIeQz4,https://www.youtube.com/watch?v=77DmrZIeQz4,"Robot looks at the floor, and the room. | it is confused",0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5
anim_cozmosings_getin_02,2,556,LJ7QPC6nB3U,https://www.youtube.com/watch?v=LJ7QPC6nB3U,The robot moves backwards and forwards rolls it's eye around. | He looks up and down and his eyes move.,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_cozmosings_getin_03,2,644,GDldCu4VI3Q,https://www.youtube.com/watch?v=GDldCu4VI3Q,Robot is confused. | the robot is understant and its sorrow,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_cozmosings_getout_01,2,555,az72yFs142k,https://www.youtube.com/watch?v=az72yFs142k,"The robot makes sad sounds, moves it's eyes up and down and taps it's arm on the ground. | He smiles and looks up and down.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_dancing_mambo_01,1,643,-oTT5fKM7HI,https://www.youtube.com/watch?v=-oTT5fKM7HI,"looks up a bit, moves its arms around happily and looks around joyfully",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
anim_dizzy_pickup_01,2,554,mcxCFBHXrc4,https://www.youtube.com/watch?v=mcxCFBHXrc4,The robot moves it's eyes around and makes noises. | He's looking down and looks up. It looks like he closes his eyes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
anim_dizzy_pickup_02,2,642,gyyoyESsIsk,https://www.youtube.com/watch?v=gyyoyESsIsk,"The robot narrows its eyes and lifts its arms up and down quickly. | squints its eyes, throws its arms in anger and tilts its head up and down",0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
anim_dizzy_pickup_03,2,553,Si8Z9T5rzF4,https://www.youtube.com/watch?v=Si8Z9T5rzF4,The robot moves it's arm and blinks. | He looks down and up.,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_dizzy_reaction_hard_01,2,641,mtVKvi04eeQ,https://www.youtube.com/watch?v=mtVKvi04eeQ,"The robot lowers its head repeatedly, its eyes appearing remorseful. | slowly moves forward a step and squints its eyes, making sad noises",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
anim_dizzy_reaction_medium_01,2,552,uCnRvN8LChg,https://www.youtube.com/watch?v=uCnRvN8LChg,"Looks around, blinks, then shakes head and rolls eyes, then starts turning and looks down and back up. | the robot shake to eyes and head move to unsaid on the body shaking",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_dizzy_reaction_medium_02,2,640,43lIwWW0a6w,https://www.youtube.com/watch?v=43lIwWW0a6w,"The robot makes erratic, jerky motions. | jiggles its eyes and rapidly hits the floor with its arms",0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_dizzy_reaction_medium_03,2,551,9gwXd4VCK4o,https://www.youtube.com/watch?v=9gwXd4VCK4o,"Shakes head vigorously, then starts backing up, stops shaking head then shakes arms. | the robot anger to shaking head and eyes with move the back side fastly",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_dizzy_reaction_soft_01,2,639,P4aaOlNfYcw,https://www.youtube.com/watch?v=P4aaOlNfYcw,"The robot moves slowly, its eyes spinning, and then lifts its arms. | opens its eyes and jiggles its eyes, moving to the left a bit",0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_dizzy_reaction_soft_02,2,550,9DAaXwinFdg,https://www.youtube.com/watch?v=9DAaXwinFdg,"Shaking head vigorously, then backs up and slowly stops shaking. | the robot shake the head fast and move the back said",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
anim_dizzy_reaction_soft_03,2,638,wW6irtD-vTs,https://www.youtube.com/watch?v=wW6irtD-vTs,"The robot backs away, its eyes spinning, and then twitches. | jiggles its eyes around and quickly jumps to its right",0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_dizzy_shake_loop_01,2,549,OtWw8cJzEjg,https://www.youtube.com/watch?v=OtWw8cJzEjg,"Has eyes almost fully shut, blinks, then starts spazzing out. | robot alert from the any other from their face reaction",0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_dizzy_shake_stop_01,2,637,6fE-4vv7g6U,https://www.youtube.com/watch?v=6fE-4vv7g6U,"The robot's head appears to spin in place, its eyes moving rapidly. | throws its eyes around as if dizzy",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_driving_upset_end_01,3,548,1mk_wm_wByw,https://www.youtube.com/watch?v=1mk_wm_wByw,"Blinks and looks down quickly | robot dull from their face | Sporting a trendy brown bob, a humanoid robot feel",0.333,0.333,0.333,0.333,0.0,0.0,0.333,0.0,0.333,0.333,0.333,0.0,0.0,0.0,0.0,0.333
anim_driving_upset_loop_01,1,636,3QSi6wgpnYY,https://www.youtube.com/watch?v=3QSi6wgpnYY,The robot lifts and lowers its head with narrowed eyes.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
anim_driving_upset_loop_02,2,547,_cLFsh9ZS_M,https://www.youtube.com/watch?v=_cLFsh9ZS_M,Looks down then looks up with its eyes | As robots become smart enough to detect our feelings and respond appropriately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
anim_driving_upset_loop_03,2,635,WHOZ16rUTns,https://www.youtube.com/watch?v=WHOZ16rUTns,The robot narrows its eyes. | closes its eyes and stays still,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_driving_upset_start_01,1,546,JjyRn-mEuzE,https://www.youtube.com/watch?v=JjyRn-mEuzE,Looks down,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_endmambo,2,634,KTJb-uwBSd0,https://www.youtube.com/watch?v=KTJb-uwBSd0,"The robot nods its head and lifts its arms. | moves back and forth erratically, throwing its arms around",0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_energy_cubedone_01,1,545,lLC7l5YzvcI,https://www.youtube.com/watch?v=lLC7l5YzvcI,Blinks and makes a noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
anim_energy_cubedone_02,2,633,q-cDugBfwDE,https://www.youtube.com/watch?v=q-cDugBfwDE,it looks up and then narrows its eyes as if trying to focus on something | the robot is working at slightly moving,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_cubedonelvl1_02,1,544,JPZZNt70Lvo,https://www.youtube.com/watch?v=JPZZNt70Lvo,"Looks up, then spazzes its head and backs up a little bit",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_cubedown_01,2,632,Qe_P33RynYk,https://www.youtube.com/watch?v=Qe_P33RynYk,it shakes its arms rapidly as if frustrated. | the robot is moving and joyfulness,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_energy_cubedown_02,2,543,hZ14PqMaYzc,https://www.youtube.com/watch?v=hZ14PqMaYzc,"Looks around, looks down, backs up and looks down | Giving feelings to artificial beings could backfire, study suggests in human",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
anim_energy_cubedownlvl1_02,2,631,wFsLGDp9dKA,https://www.youtube.com/watch?v=wFsLGDp9dKA,It looks up angrily and the pounds the ground with its arms | the robot is moving and interesting,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
anim_energy_cubedownlvl1_03,2,542,qeUES-4bOQQ,https://www.youtube.com/watch?v=qeUES-4bOQQ,Moves head up and down. Eyes widen and narrow. | alarm very nice,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
anim_energy_cubedownlvl2_02,2,630,PuKzPJCFVEs,https://www.youtube.com/watch?v=PuKzPJCFVEs,It backs up looking timid and sad. | the robot slightly moving,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
anim_energy_cubedownlvl2_03,2,541,ZJCRcXtCmMo,https://www.youtube.com/watch?v=ZJCRcXtCmMo,Nods head up and down. Moves back a bit. | move the robot,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
anim_energy_cubenotfound_01,2,629,jsr7-laNrds,https://www.youtube.com/watch?v=jsr7-laNrds,it backs up and looks surprised and says uh oh. | the robot is working,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0
anim_energy_cubenotfound_02,2,540,h4Ia1pAULJs,https://www.youtube.com/watch?v=h4Ia1pAULJs,Moves back a bit. Nods head up and down. | move the robot and very nice,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
anim_energy_cubeshake_01,2,628,BXsYyWeuT_g,https://www.youtube.com/watch?v=BXsYyWeuT_g,It looks up and moves its arms while nodding up and down | the robot is working,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_energy_cubeshake_02,2,539,zAav-lINmhs,https://www.youtube.com/watch?v=zAav-lINmhs,Moves head up and down. Moves arms up and down. | alarm very nice,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
anim_energy_cubeshake_lv2_02,2,627,LnBVHDwAyJM,https://www.youtube.com/watch?v=LnBVHDwAyJM,It looks up with sad eyes while backing up slightly. | the robot is moving,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
anim_energy_cubeshake_lv2_03,2,538,NI6qmrWU4QQ,https://www.youtube.com/watch?v=NI6qmrWU4QQ,"Raises head, Lowers head. Moves arms up and down. | move the robot",0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
anim_energy_cubeshakelvl1_02,2,626,25z-3Jjg6fQ,https://www.youtube.com/watch?v=25z-3Jjg6fQ,It looks up and acts excited while rolling its eyes | the robot is moving and working,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
anim_energy_cubeshakelvl1_03,2,537,aBov1khHOMw,https://www.youtube.com/watch?v=aBov1khHOMw,Nods head. Moves forward a bit. | move the robot and very nice,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0
anim_energy_drivegeout_01,2,625,fL5Kk9De4fI,https://www.youtube.com/watch?v=fL5Kk9De4fI,it backs up and looks down as if it's scared | the robot not moving bt camera working,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5
anim_energy_drivegetin_01,1,536,Ajj6rBDMszA,https://www.youtube.com/watch?v=Ajj6rBDMszA,stands still. eyes express sorrow.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_driveloop_01,2,624,SFtb5yH_CeY,https://www.youtube.com/watch?v=SFtb5yH_CeY,It looks down and mopes on about something as if it's sad. | the robot is no action,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_energy_driveloop_02,2,535,_-_nj1aWwqA,https://www.youtube.com/watch?v=_-_nj1aWwqA,stands still. eyes express sorrow. | alarm nice,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
anim_energy_driveloop_03,2,623,w6Uyaau14hU,https://www.youtube.com/watch?v=w6Uyaau14hU,"Downward facing, quiet sounds. | the robot looks down and eyes get smaller",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_eat_01,2,534,2jgj6aBqXSc,https://www.youtube.com/watch?v=2jgj6aBqXSc,"Lifts arms above its head, shakes arms, moves arms down again | move the robot and nice",0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0
anim_energy_eat_02,2,622,dzyc88usEqE,https://www.youtube.com/watch?v=dzyc88usEqE,"Nodding, sound. Then backwards march and shaking of head from side to side very fast. | the robot lifts its arm, looks down, backs up and looks away",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
anim_energy_eat_03,2,533,ab3GB4ZeC_4,https://www.youtube.com/watch?v=ab3GB4ZeC_4,"Moves its head up and down, moves back a very short distance. | move the robot",0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
anim_energy_eat_04,2,621,C4CeX31Q7oM,https://www.youtube.com/watch?v=C4CeX31Q7oM,"Nodding, backwards march. Head moved down. | the robot lifts arm looks down, backs up and puts arm down, nods head and turns slightly",0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_eat_lvl1_03,2,532,fAT6CtGg2gE,https://www.youtube.com/watch?v=fAT6CtGg2gE,"It raises its arms, its eyes become wobbly, and its movements become erratic, flailing its arms around, while making a low to high pitch sound. | he seemed really pissed angered and disguisted, or was putting on a show",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5
anim_energy_eat_lvl1_06,2,620,qg3K2oj6Op8,https://www.youtube.com/watch?v=qg3K2oj6Op8,"Risen frontispiece then quickly moved back down. | the robot lifts its arm and head, puts arm down, shakes side to side, turns to side",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
anim_energy_eat_lvl1_07,2,531,UAdDuDaa3go,https://www.youtube.com/watch?v=UAdDuDaa3go,"It looks down with a slow raising arm motion and slams the ground with a high pitched achieving sound. | seemed a bit surprised it robot reacted the way he did, possibly confused and frustrated, but lack of info to support any further details",0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
anim_energy_eat_lvl1_08,2,619,uh69BsVHlCI,https://www.youtube.com/watch?v=uh69BsVHlCI,"Excited nodding and backwards march, then manic expression. | the robot lifts its arm,looks down, shakes head up and down a lot, puts arm down and continues shaking head, backs up then turns to the side",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
anim_energy_eat_lvl1_09,2,530,tY55fwzSUZo,https://www.youtube.com/watch?v=tY55fwzSUZo,"It raises its arms, its eyes become wobbly and it makes a sound of frustration, moving around erratically with shaking arms and movement. | seemed to be interested in moving, exercising, or performing another action that he was interested in.",0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_energy_eat_lvl2_05,2,618,ynOndfRymCE,https://www.youtube.com/watch?v=ynOndfRymCE,"Gentle movements backwards and to the right. It seems tired? | the robot lifts it's arm, looks up and down, up, moves to the side and puts arm down",0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_energy_failgetout_01,2,529,V1tfHE9ene4,https://www.youtube.com/watch?v=V1tfHE9ene4,"It opens its eyes and tilts it head up and down quickly. | looked up looked down, and went back to what appears to be sleep",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_energy_failgetout_02,1,617,-q8syxC_ILA,https://www.youtube.com/watch?v=-q8syxC_ILA,the robot lifts its arm and moves backwards quickly,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_getin_01,2,528,NJbJHsJCK0o,https://www.youtube.com/watch?v=NJbJHsJCK0o,It raises its arms up high and lowers then completely to the ground while making a sighing noise. | seemed to be frustrated with something based on his quick movements and sounds,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_energy_getout_01,2,616,d03icXpIGas,https://www.youtube.com/watch?v=d03icXpIGas,"nodding motion, move backwards then forwards. | the robot looks down, up and quickly back down",0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_idlel1_01,2,527,oUJuK7s5HZw,https://www.youtube.com/watch?v=oUJuK7s5HZw,It looks up and around a bit. | opened eyes as if interested and confused,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_energy_idlel1_02,2,615,FdUI_SN8vCI,https://www.youtube.com/watch?v=FdUI_SN8vCI,Risen frontispiece. | the robot lifts his head twice,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
anim_energy_idlel1_03,2,526,kW9lkKdtvN8,https://www.youtube.com/watch?v=kW9lkKdtvN8,It looks forwards while slightly tilting its head. | He looked up seemed interested and understanding of the situation instead of frustration and anger,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
anim_energy_idlel2_01_nohead,2,614,Uxsc7s7GjBo,https://www.youtube.com/watch?v=Uxsc7s7GjBo,A visual of blue light moving from side to side and short quiet sound. | the robot's eyes get bigger and smaller,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_idlel2_02_nohead,2,525,PuITBDFZoOs,https://www.youtube.com/watch?v=PuITBDFZoOs,It looks down at the floor and sighs. | blinked eyes made a sad sounding noise closed and reopened eyes,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_energy_idlel2_03_nohead,2,613,4JTdx9gCXsM,https://www.youtube.com/watch?v=4JTdx9gCXsM,Robot moves its head | The robot looks at the viewer with a bored expression.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
anim_energy_idlel2_04,2,524,cJQGt3DcZ7s,https://www.youtube.com/watch?v=cJQGt3DcZ7s,It looks up with sad eyes. | opened eyes looked up and then returned to starting position,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
anim_energy_idlel2_05,2,612,xmf7RGlJanM,https://www.youtube.com/watch?v=xmf7RGlJanM,Robot makes subtle sideways moves while making a hissing sound | The robot looks at the viewer with a confused expression,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_energy_idlel2_06,2,523,zbkTe-QU_pE,https://www.youtube.com/watch?v=zbkTe-QU_pE,"It looks up slightly and sighs. | opened and closed his eyes which appeared to be ""crying"" if that was possible",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_energy_idlel2_search_01,2,611,n_AGv_sTj3g,https://www.youtube.com/watch?v=n_AGv_sTj3g,Robot moves its head while making sound | The robot looks pleadingly at the viewer then looks down,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
anim_energy_idlel2_search_02,2,522,9LDlduav92E,https://www.youtube.com/watch?v=9LDlduav92E,The robot looks down and a light flashes on it's back. | The robot placed its head down and moved a bit.,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_energy_idlel2_search_03,2,610,una3jFgnBlw,https://www.youtube.com/watch?v=una3jFgnBlw,Robot moves its head while making sound | The poor robot looks bored out of it's mind.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
anim_energy_liftoncube_01,2,521,lLAuct2t7LA,https://www.youtube.com/watch?v=lLAuct2t7LA,The robot looks the camera up and down then raises it's arm like it wants to be picked up. | The robot moved forward while raising its arms.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
anim_energy_liftoncube_02,2,609,WfhGXPBovGs,https://www.youtube.com/watch?v=WfhGXPBovGs,Robot raises arms and moves while making sound | The robot looks sad and then raises him arms into the air.,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
anim_energy_react_stop_01,2,520,U2gFPVXofbs,https://www.youtube.com/watch?v=U2gFPVXofbs,The robot looks at the camera then moves back while putting it's head down. | The robot slowly backed up.,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
anim_energy_reacttocliff_lv2_01,2,608,NHFX-PpcYOI,https://www.youtube.com/watch?v=NHFX-PpcYOI,Robot makes bird-like sound and moves while its arms are raised | The robot made a noise and looks very sad.,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_requestlvlone_01,2,519,ZU0QB7kbIi8,https://www.youtube.com/watch?v=ZU0QB7kbIi8,The robot looks up and does a little motion with it's arm. It's eyes seem to be looking at something before it does the little cheer. | The robot backed up a little bit while moving its arms.,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_energy_requestlvltwo_01,2,607,t_ayhTDbKgQ,https://www.youtube.com/watch?v=t_ayhTDbKgQ,Robot raises its arms and moves forward while making sound | The robot looks frustrated and is pounding the floor in frustration.,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
anim_energy_requestshortlvl1_01,2,518,KWnbTDilPV8,https://www.youtube.com/watch?v=KWnbTDilPV8,"The robot wakes up and does a little cheer. | The robot quickly moved its head and arms, repeatedly.",0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
anim_energy_requestshortlvl2_01,2,606,DG5GjnJ2JAc,https://www.youtube.com/watch?v=DG5GjnJ2JAc,Robot raises its arms and moves forward while making sound | The robots looks sad and is throwing a tantrum,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_shortreact_lvl2_01,2,517,4YMrZiwpsJQ,https://www.youtube.com/watch?v=4YMrZiwpsJQ,The robot moves it's head down and turns it's eyes downcast while moving away. | The robot backed away while looking at something.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anim_energy_stuckonblock_lv2,2,605,0O5NIaoHvPQ,https://www.youtube.com/watch?v=0O5NIaoHvPQ,Robot raises its head then raises its arms and moves forward | The robot look at the ground dejected and then pounds it's arms on the floor,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_successgetout_01,2,516,JHTgeLHgrE8,https://www.youtube.com/watch?v=JHTgeLHgrE8,"The robot moves it's head, arm, and eyes up very quickly. The eyes look joyful. | The robot excitedly moved its head and arms up.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anim_energy_successgetout_02,2,604,4ttZB0XeOBw,https://www.youtube.com/watch?v=4ttZB0XeOBw,"Robot moves a little while making hissy sound | The robots looks up, then down and then up again.",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
anim_energy_wakeup_01,2,515,WNsKEx17Y6w,https://www.youtube.com/watch?v=WNsKEx17Y6w,The robot moves it's head and eyes down then slowly back up. The eyes look sad. | The robot slowly moved its head up.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
anim_explorer_driving01_end_01_head_angle_-10,2,603,60SZkL_5J6g,https://www.youtube.com/watch?v=60SZkL_5J6g,"It said ""Oh"". | the robot action is understanding",0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
